subject_id	sid_hash	excluded	solver	p1_accuracy	p2_accuracy	p1_last_acc	p2_last_acc	p2_non_md	p2_last_8_solved	dtest_solved	dtest_duration	dtest_num_attempts	dtest_skipped	gender	age	education	edu_status	prior_exposure	prior_attempt	prior_completed	m_alg	m_geom	m_trig	m_sv_calc	m_mv_calc	m_linalg	m_pr_stat	m_disc	m_logic	q_attn_check1	q_attn_check2	q_attn_check3	q_puzzle	q_puzzle_digit	digit_target	digit_distractor	q_confidence	q_strategy	q_digit_selection	q_digit_notice	q_hint_select	q_hint_explain	q_digit_check	q_check_strategy	q_check_strategy_select	q_additional_info	tut_house	p1_last_acc_freq
1154	863b4e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	36.387	1	FALSE	Female	35	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1155	865304	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	62.615	1	FALSE	Female	38	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1156	868fc6	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	33.129	1	FALSE	Male	22	hs	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1157	86a19e	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	35	mast	Completed	Yes	Yes	10 or more	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1158	86ebce	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	407.822	3	FALSE	Male	28	mast	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1159	86f742	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	32	mast	Completed	No	Yes	1 to 3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1160	8728c2	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	86.176	1	FALSE	Male	26	bach	Completed	Yes	Yes	4 to 6	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1161	8764d5	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	78.995	1	FALSE	Female	39	bach	Completed	Yes	Yes	4 to 6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1162	877202	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	63.961	1	FALSE	Female	52	asso	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1163	87b558	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	111.482	1	FALSE	Female	38	hs	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1164	87b999	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	351.363	1	FALSE	Male	26	bach	Completed	No	Yes	7 to 9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1165	87eaab	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	61.029	1	FALSE	Male	32	phd	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1166	87eda2	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	63.711	1	FALSE	Male	30	asso	Completed	No	Yes	7 to 9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1167	87ef26	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	251.068	3	FALSE	Female	21	mast	Currently pursuing	No	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1168	880570	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	213.008	1	FALSE	Male	37	bach	Completed	Yes	Yes	4 to 6	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1169	8819a5	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	66.049	1	FALSE	Female	30	mast	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1170	882e74	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	71.211	2	FALSE	Male	47	hs	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1171	8831e5	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	101.679	1	FALSE	Male	30	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1172	885822	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	74.755	1	FALSE	Female	20	bach	Currently pursuing	Yes	Yes	1 to 3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1173	886ce5	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	82.627	2	FALSE	Male	24	hs	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1174	887891	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	88.091	1	FALSE	Female	19	bach	Currently pursuing	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1175	88dcbb	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	82.576	1	FALSE	Female	31	bach	Completed	Yes	No	None	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1176	88e4d7	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	175.116	1	FALSE	Male	30	hs	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1177	88fa0c	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	37.175	1	FALSE	Female	20	bach	Currently pursuing	Yes	Yes	7 to 9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1178	8907e0	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	139.912	1	FALSE	Male	47	asso	Completed	Yes	Yes	4 to 6	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1179	8918ad	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	55.666	1	FALSE	Male	19	bach	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1180	891f94	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	174.955	1	FALSE	Male	30	bach	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1181	892a4c	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	63.896	1	FALSE	Male	36	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1182	893ab7	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	80.436	1	FALSE	Male	31	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1183	894a8d	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	47.899	1	FALSE	Female	62	asso	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1184	89abaa	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Female	47	bach	Completed	Yes	Yes	4 to 6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1185	89c6f5	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	71.619	1	FALSE	Female	53	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1186	8a0d73	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	8.028	1	FALSE	Female	47	bach	Completed	Yes	No	1 to 3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1187	8a419f	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	84.427	1	FALSE	Male	54	asso	Completed	Yes	Not sure	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1188	8a5496	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	53.052	1	FALSE	Female	24	hs	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1189	8a5a79	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	76.521	1	FALSE	Male	40	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1190	8a66b0	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	45	asso	Completed	Yes	Yes	1 to 3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1191	8a9df7	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	125.726	1	FALSE	Female	32	asso	Completed	Yes	Yes	7 to 9	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1192	8aa30c	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	182.666	1	FALSE	Male	56	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1193	8aa471	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	40.944	1	FALSE	Male	37	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1194	8ada30	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	183.598	1	FALSE	Female	25	phd	Currently pursuing	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1195	8adc7d	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	453.637	1	FALSE	Female	34	hs	Completed	No	Yes	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1196	8af9db	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	59.447	1	FALSE	Male	38	asso	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1197	8b2275	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	153.409	1	FALSE	Male	46	hs	Completed	Yes	Yes	10 or more	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1198	8ba6e0	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	706.544	11	FALSE	Male	43	hs	Currently pursuing	No	No	1 to 3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1199	8ba89c	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	165.771	1	FALSE	Male	23	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1200	8bcc86	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	119.336	1	FALSE	Female	66	hs	Completed	Yes	Yes	10 or more	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1201	8bdf2d	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	132.994	1	FALSE	Male	19	bach	Currently pursuing	Yes	No	1 to 3	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1202	8becc7	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	102.034	1	FALSE	Female	34	mast	Completed	Yes	Yes	10 or more	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1203	8bfe8e	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	10.034	1	FALSE	Male	30	asso	Completed	Yes	Yes	4 to 6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1204	8c211e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	64.456	1	FALSE	Male	26	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1205	8c2533	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	201.243	2	FALSE	Male	36	asso	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1206	8c501e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	86.576	1	FALSE	Female	49	asso	Completed	Yes	Yes	10 or more	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1207	8cb034	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	42.146	1	FALSE	Female	42	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1208	8cb61b	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	71.118	1	FALSE	Female	56	hs	Completed	Yes	Yes	1 to 3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1209	8cb846	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	67.055	1	FALSE	Female	35	asso	Completed	No	Yes	1 to 3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1210	8cd49d	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	85.669	1	FALSE	Male	65	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1211	8cec9b	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	57.469	1	FALSE	Male	19	bach	Currently pursuing	Yes	Yes	7 to 9	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1212	8d3adc	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	197.471	1	FALSE	Female	25	hs	Completed	Yes	Yes	4 to 6	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1213	8d607c	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	66.63	1	FALSE	Male	31	bach	Completed	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1214	8d90f4	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	44.908	1	FALSE	Female	30	hs	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1215	8de85a	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	121.585	1	FALSE	Male	54	asso	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1216	8e5fc0	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	544.84	6	FALSE	Male	41	mast	Completed	Yes	Yes	1 to 3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1217	8e898b	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	59.436	1	FALSE	Male	27	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1218	8e9622	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	49.472	1	FALSE	Female	20	bach	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1219	8ec74e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	85.3	1	FALSE	Female	30	hs	Completed	Yes	Yes	7 to 9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1220	8f128e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	105.489	1	FALSE	Female	42	asso	Completed	Yes	Yes	7 to 9	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1221	8f61cb	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	335.085	1	FALSE	Male	31	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1222	8f79fb	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	60.313	1	FALSE	Female	26	asso	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1223	8fc65d	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	2144.5	7	FALSE	Male	32	hs	Completed	Yes	Yes	1 to 3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1224	8ffc0e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	250.433	2	FALSE	Male	27	asso	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1225	8ffe08	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	65.203	1	FALSE	Female	39	mast	Completed	Yes	Yes	10 or more	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1226	9006d9	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Female	23	hs	Completed	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1227	901a9f	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	267.857	3	FALSE	Male	43	hs	Completed	Yes	Yes	1 to 3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1228	902ac9	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Female	25	bach	Completed	Yes	Yes	1 to 3	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1229	905605	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	72.986	1	FALSE	Male	28	bach	Completed	Yes	Yes	4 to 6	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1230	907cb3	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	75.159	1	FALSE	Female	27	phd	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1231	909f86	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	108.616	1	FALSE	Female	47	hs	Currently pursuing	Yes	Yes	10 or more	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
